route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6,0_2,0_21073495,Gare TGV,0,GC12,L6P57,0,0
6,0_3,0_31073495,Gare TGV,0,GC12,L6P57,0,0
6,0_4,0_41073495,Gare TGV,0,GC12,L6P57,0,0
6,0_5,0_51073495,Gare TGV,0,GC12,L6P57,0,0
6,3_2,3_21073495,Gare TGV,0,GC12,L6P57,0,0
6,0_1,0_11073508,Gare TGV,0,GC09,L6P57,0,0
6,0_2,0_21073508,Gare TGV,0,GC09,L6P57,0,0
6,0_3,0_31073508,Gare TGV,0,GC09,L6P57,0,0
6,0_4,0_41073508,Gare TGV,0,GC09,L6P57,0,0
6,0_5,0_51073508,Gare TGV,0,GC09,L6P57,0,0
6,3_2,3_21073508,Gare TGV,0,GC09,L6P57,0,0
6,1_6,1_61073644,Gare TGV,0,GC06,L6P57,0,0
6,0_1,0_11073496,Gare TGV,0,GC11,L6P57,0,0
6,0_2,0_21073496,Gare TGV,0,GC11,L6P57,0,0
6,0_3,0_31073496,Gare TGV,0,GC11,L6P57,0,0
6,0_4,0_41073496,Gare TGV,0,GC11,L6P57,0,0
6,0_5,0_51073496,Gare TGV,0,GC11,L6P57,0,0
6,3_2,3_21073496,Gare TGV,0,GC11,L6P57,0,0
6,1_6,1_61073652,Gare TGV,0,GC05,L6P57,0,0
6,0_1,0_11073497,Gare TGV,0,GC09,L6P57,0,0
6,0_2,0_21073497,Gare TGV,0,GC09,L6P57,0,0
6,0_3,0_31073497,Gare TGV,0,GC09,L6P57,0,0
6,0_4,0_41073497,Gare TGV,0,GC09,L6P57,0,0
6,0_5,0_51073497,Gare TGV,0,GC09,L6P57,0,0
6,3_2,3_21073497,Gare TGV,0,GC09,L6P57,0,0
6,1_6,1_61073653,Gare TGV,0,GC06,L6P57,0,0
6,0_1,0_11073498,Gare TGV,0,GC11,L6P57,0,0
6,0_2,0_21073498,Gare TGV,0,GC11,L6P57,0,0
6,0_3,0_31073498,Gare TGV,0,GC11,L6P57,0,0
6,0_4,0_41073498,Gare TGV,0,GC11,L6P57,0,0
6,0_5,0_51073498,Gare TGV,0,GC11,L6P57,0,0
6,3_2,3_21073498,Gare TGV,0,GC11,L6P57,0,0
6,1_6,1_61073654,Gare TGV,0,GC05,L6P57,0,0
6,0_1,0_11073499,Gare TGV,0,GC09,L6P57,0,0
6,0_2,0_21073499,Gare TGV,0,GC09,L6P57,0,0
6,0_3,0_31073499,Gare TGV,0,GC09,L6P57,0,0
6,0_4,0_41073499,Gare TGV,0,GC09,L6P57,0,0
6,0_5,0_51073499,Gare TGV,0,GC09,L6P57,0,0
6,3_2,3_21073499,Gare TGV,0,GC09,L6P57,0,0
6,1_6,1_61073655,Gare TGV,0,GC06,L6P57,0,0
6,0_1,0_11073533,Gare TGV,0,GC11,L6P57,0,0
6,0_2,0_21073533,Gare TGV,0,GC11,L6P57,0,0
6,0_3,0_31073533,Gare TGV,0,GC11,L6P57,0,0
6,0_4,0_41073533,Gare TGV,0,GC11,L6P57,0,0
6,0_5,0_51073533,Gare TGV,0,GC11,L6P57,0,0
6,3_2,3_21073533,Gare TGV,0,GC11,L6P57,0,0
6,1_6,1_61073656,Gare TGV,0,GC05,L6P57,0,0
6,0_1,0_11073500,Gare TGV,0,GC09,L6P57,0,0
6,0_2,0_21073500,Gare TGV,0,GC09,L6P57,0,0
6,0_3,0_31073500,Gare TGV,0,GC09,L6P57,0,0
6,0_4,0_41073500,Gare TGV,0,GC09,L6P57,0,0
6,0_5,0_51073500,Gare TGV,0,GC09,L6P57,0,0
6,3_2,3_21073500,Gare TGV,0,GC09,L6P57,0,0
6,1_6,1_61073657,Gare TGV,0,GC06,L6P57,0,0
6,0_1,0_11073501,Gare TGV,0,GC12,L6P57,0,0
6,0_2,0_21073501,Gare TGV,0,GC12,L6P57,0,0
6,0_3,0_31073501,Gare TGV,0,GC12,L6P57,0,0
6,0_4,0_41073501,Gare TGV,0,GC12,L6P57,0,0
6,0_5,0_51073501,Gare TGV,0,GC12,L6P57,0,0
6,3_2,3_21073501,Gare TGV,0,GC12,L6P57,0,0
6,1_6,1_61073658,Gare TGV,0,GC05,L6P57,0,0
6,0_1,0_11073502,Gare TGV,0,GC03,L6P57,0,0
6,0_2,0_21073502,Gare TGV,0,GC03,L6P57,0,0
6,0_3,0_31073502,Gare TGV,0,GC03,L6P57,0,0
6,0_4,0_41073502,Gare TGV,0,GC03,L6P57,0,0
6,0_5,0_51073502,Gare TGV,0,GC03,L6P57,0,0
6,3_2,3_21073502,Gare TGV,0,GC03,L6P57,0,0
6,1_6,1_61073659,Gare TGV,0,GC07,L6P57,0,0
6,0_1,0_11073503,Gare TGV,0,GC12,L6P57,0,0
6,0_2,0_21073503,Gare TGV,0,GC12,L6P57,0,0
6,0_3,0_31073503,Gare TGV,0,GC12,L6P57,0,0
6,0_4,0_41073503,Gare TGV,0,GC12,L6P57,0,0
6,0_5,0_51073503,Gare TGV,0,GC12,L6P57,0,0
6,3_2,3_21073503,Gare TGV,0,GC12,L6P57,0,0
6,1_6,1_61073660,Gare TGV,0,GC08,L6P57,0,0
6,0_1,0_11073504,Gare TGV,0,GC03,L6P57,0,0
6,0_2,0_21073504,Gare TGV,0,GC03,L6P57,0,0
6,0_3,0_31073504,Gare TGV,0,GC03,L6P57,0,0
6,0_4,0_41073504,Gare TGV,0,GC03,L6P57,0,0
6,0_5,0_51073504,Gare TGV,0,GC03,L6P57,0,0
6,3_2,3_21073504,Gare TGV,0,GC03,L6P57,0,0
6,1_6,1_61073661,Gare TGV,0,GC07,L6P57,0,0
6,0_1,0_11073536,Gare TGV,0,GC12,L6P57,0,0
6,0_2,0_21073536,Gare TGV,0,GC12,L6P57,0,0
6,0_3,0_31073536,Gare TGV,0,GC12,L6P57,0,0
6,0_4,0_41073536,Gare TGV,0,GC12,L6P57,0,0
6,0_5,0_51073536,Gare TGV,0,GC12,L6P57,0,0
6,3_2,3_21073536,Gare TGV,0,GC12,L6P57,0,0
6,1_6,1_61073662,Gare TGV,0,GC08,L6P57,0,0
6,0_1,0_11073505,Gare TGV,0,GC03,L6P57,0,0
6,0_2,0_21073505,Gare TGV,0,GC03,L6P57,0,0
6,0_3,0_31073505,Gare TGV,0,GC03,L6P57,0,0
6,0_4,0_41073505,Gare TGV,0,GC03,L6P57,0,0
6,0_5,0_51073505,Gare TGV,0,GC03,L6P57,0,0
6,3_2,3_21073505,Gare TGV,0,GC03,L6P57,0,0
6,1_6,1_61073663,Gare TGV,0,GC07,L6P57,0,0
6,0_1,0_11073506,Gare TGV,0,GC12,L6P57,0,0
6,0_2,0_21073506,Gare TGV,0,GC12,L6P57,0,0
6,0_3,0_31073506,Gare TGV,0,GC12,L6P57,0,0
6,0_4,0_41073506,Gare TGV,0,GC12,L6P57,0,0
6,0_5,0_51073506,Gare TGV,0,GC12,L6P57,0,0
6,1_6,1_61073664,Gare TGV,0,GC08,L6P57,0,0
6,3_2,3_21073506,Gare TGV,0,GC12,L6P57,0,0
6,0_1,0_11073507,Gare TGV,0,GC03,L6P57,0,0
6,0_2,0_21073507,Gare TGV,0,GC03,L6P57,0,0
6,0_3,0_31073507,Gare TGV,0,GC03,L6P57,0,0
6,0_4,0_41073507,Gare TGV,0,GC03,L6P57,0,0
6,0_5,0_51073507,Gare TGV,0,GC03,L6P57,0,0
6,1_6,1_61073645,Gare TGV,0,GC07,L6P57,0,0
6,3_2,3_21073507,Gare TGV,0,GC03,L6P57,0,0
6,0_1,0_11073509,Templiers,1,GC12,L6P58,0,0
6,0_2,0_21073509,Templiers,1,GC12,L6P58,0,0
6,0_3,0_31073509,Templiers,1,GC12,L6P58,0,0
6,0_4,0_41073509,Templiers,1,GC12,L6P58,0,0
6,0_5,0_51073509,Templiers,1,GC12,L6P58,0,0
6,3_2,3_21073509,Templiers,1,GC12,L6P58,0,0
6,0_1,0_11073523,Templiers,1,GC11,L6P58,0,0
6,0_2,0_21073523,Templiers,1,GC11,L6P58,0,0
6,0_3,0_31073523,Templiers,1,GC11,L6P58,0,0
6,0_4,0_41073523,Templiers,1,GC11,L6P58,0,0
6,0_5,0_51073523,Templiers,1,GC11,L6P58,0,0
6,3_2,3_21073523,Templiers,1,GC11,L6P58,0,0
6,1_6,1_61073646,Templiers,1,GC05,L6P58,0,0
6,0_1,0_11073510,Templiers,1,GC09,L6P58,0,0
6,0_2,0_21073510,Templiers,1,GC09,L6P58,0,0
6,0_3,0_31073510,Templiers,1,GC09,L6P58,0,0
6,0_4,0_41073510,Templiers,1,GC09,L6P58,0,0
6,0_5,0_51073510,Templiers,1,GC09,L6P58,0,0
6,3_2,3_21073510,Templiers,1,GC09,L6P58,0,0
6,1_6,1_61073665,Templiers,1,GC06,L6P58,0,0
6,0_1,0_11073511,Templiers,1,GC11,L6P58,0,0
6,0_2,0_21073511,Templiers,1,GC11,L6P58,0,0
6,0_3,0_31073511,Templiers,1,GC11,L6P58,0,0
6,0_4,0_41073511,Templiers,1,GC11,L6P58,0,0
6,0_5,0_51073511,Templiers,1,GC11,L6P58,0,0
6,3_2,3_21073511,Templiers,1,GC11,L6P58,0,0
6,1_6,1_61073666,Templiers,1,GC05,L6P58,0,0
6,0_1,0_11073512,Templiers,1,GC09,L6P58,0,0
6,0_2,0_21073512,Templiers,1,GC09,L6P58,0,0
6,0_3,0_31073512,Templiers,1,GC09,L6P58,0,0
6,0_4,0_41073512,Templiers,1,GC09,L6P58,0,0
6,0_5,0_51073512,Templiers,1,GC09,L6P58,0,0
6,3_2,3_21073512,Templiers,1,GC09,L6P58,0,0
6,1_6,1_61073667,Templiers,1,GC06,L6P58,0,0
6,0_1,0_11073513,Templiers,1,GC11,L6P58,0,0
6,0_2,0_21073513,Templiers,1,GC11,L6P58,0,0
6,0_3,0_31073513,Templiers,1,GC11,L6P58,0,0
6,0_4,0_41073513,Templiers,1,GC11,L6P58,0,0
6,0_5,0_51073513,Templiers,1,GC11,L6P58,0,0
6,3_2,3_21073513,Templiers,1,GC11,L6P58,0,0
6,1_6,1_61073668,Templiers,1,GC05,L6P58,0,0
6,0_1,0_11073532,Templiers,1,GC09,L6P58,0,0
6,0_2,0_21073532,Templiers,1,GC09,L6P58,0,0
6,0_3,0_31073532,Templiers,1,GC09,L6P58,0,0
6,0_4,0_41073532,Templiers,1,GC09,L6P58,0,0
6,0_5,0_51073532,Templiers,1,GC09,L6P58,0,0
6,3_2,3_21073532,Templiers,1,GC09,L6P58,0,0
6,1_6,1_61073669,Templiers,1,GC06,L6P58,0,0
6,0_1,0_11073514,Templiers,1,GC11,L6P58,0,0
6,0_2,0_21073514,Templiers,1,GC11,L6P58,0,0
6,0_3,0_31073514,Templiers,1,GC11,L6P58,0,0
6,0_4,0_41073514,Templiers,1,GC11,L6P58,0,0
6,0_5,0_51073514,Templiers,1,GC11,L6P58,0,0
6,3_2,3_21073514,Templiers,1,GC11,L6P58,0,0
6,0_1,0_11073515,Templiers,1,GC12,L6P58,0,0
6,0_2,0_21073515,Templiers,1,GC12,L6P58,0,0
6,0_3,0_31073515,Templiers,1,GC12,L6P58,0,0
6,0_4,0_41073515,Templiers,1,GC12,L6P58,0,0
6,0_5,0_51073515,Templiers,1,GC12,L6P58,0,0
6,3_2,3_21073515,Templiers,1,GC12,L6P58,0,0
6,1_6,1_61073670,Templiers,1,GC05,L6P58,0,0
6,0_1,0_11073516,Templiers,1,GC03,L6P58,0,0
6,0_2,0_21073516,Templiers,1,GC03,L6P58,0,0
6,0_3,0_31073516,Templiers,1,GC03,L6P58,0,0
6,0_4,0_41073516,Templiers,1,GC03,L6P58,0,0
6,0_5,0_51073516,Templiers,1,GC03,L6P58,0,0
6,1_6,1_61073671,Templiers,1,GC07,L6P58,0,0
6,3_2,3_21073516,Templiers,1,GC03,L6P58,0,0
6,0_1,0_11073517,Templiers,1,GC12,L6P58,0,0
6,0_2,0_21073517,Templiers,1,GC12,L6P58,0,0
6,0_3,0_31073517,Templiers,1,GC12,L6P58,0,0
6,0_4,0_41073517,Templiers,1,GC12,L6P58,0,0
6,0_5,0_51073517,Templiers,1,GC12,L6P58,0,0
6,3_2,3_21073517,Templiers,1,GC12,L6P58,0,0
6,1_6,1_61073672,Templiers,1,GC08,L6P58,0,0
6,1_6,1_61073673,Templiers,1,GC07,L6P58,0,0
6,0_1,0_11073518,Templiers,1,GC03,L6P58,0,0
6,0_2,0_21073518,Templiers,1,GC03,L6P58,0,0
6,0_3,0_31073518,Templiers,1,GC03,L6P58,0,0
6,0_4,0_41073518,Templiers,1,GC03,L6P58,0,0
6,0_5,0_51073518,Templiers,1,GC03,L6P58,0,0
6,3_2,3_21073518,Templiers,1,GC03,L6P58,0,0
6,0_1,0_11073519,Templiers,1,GC12,L6P58,0,0
6,0_2,0_21073519,Templiers,1,GC12,L6P58,0,0
6,0_3,0_31073519,Templiers,1,GC12,L6P58,0,0
6,0_4,0_41073519,Templiers,1,GC12,L6P58,0,0
6,0_5,0_51073519,Templiers,1,GC12,L6P58,0,0
6,3_2,3_21073519,Templiers,1,GC12,L6P58,0,0
6,1_6,1_61073674,Templiers,1,GC08,L6P58,0,0
6,0_1,0_11073520,Templiers,1,GC03,L6P58,0,0
6,0_2,0_21073520,Templiers,1,GC03,L6P58,0,0
6,0_3,0_31073520,Templiers,1,GC03,L6P58,0,0
6,0_4,0_41073520,Templiers,1,GC03,L6P58,0,0
6,0_5,0_51073520,Templiers,1,GC03,L6P58,0,0
6,3_2,3_21073520,Templiers,1,GC03,L6P58,0,0
6,1_6,1_61073675,Templiers,1,GC07,L6P58,0,0
6,0_1,0_11073541,Templiers,1,GC12,L6P58,0,0
6,0_2,0_21073541,Templiers,1,GC12,L6P58,0,0
6,0_3,0_31073541,Templiers,1,GC12,L6P58,0,0
6,0_4,0_41073541,Templiers,1,GC12,L6P58,0,0
6,0_5,0_51073541,Templiers,1,GC12,L6P58,0,0
6,3_2,3_21073541,Templiers,1,GC12,L6P58,0,0
6,1_6,1_61073676,Templiers,1,GC08,L6P58,0,0
6,0_1,0_11073521,Templiers,1,GC03,L6P58,0,0
6,0_2,0_21073521,Templiers,1,GC03,L6P58,0,0
6,0_3,0_31073521,Templiers,1,GC03,L6P58,0,0
6,0_4,0_41073521,Templiers,1,GC03,L6P58,0,0
6,0_5,0_51073521,Templiers,1,GC03,L6P58,0,0
6,3_2,3_21073521,Templiers,1,GC03,L6P58,0,0
6,1_6,1_61073677,Templiers,1,GC07,L6P58,0,0
6,0_1,0_11073522,Templiers,1,GC12,L6P58,0,0
6,0_2,0_21073522,Templiers,1,GC12,L6P58,0,0
6,0_3,0_31073522,Templiers,1,GC12,L6P58,0,0
6,0_4,0_41073522,Templiers,1,GC12,L6P58,0,0
6,0_5,0_51073522,Templiers,1,GC12,L6P58,0,0
6,1_6,1_61073647,Templiers,1,GC08,L6P58,0,0
6,3_2,3_21073522,Templiers,1,GC12,L6P58,0,0
7,0_1,0_11079059,Parc des Sports,0,DT02,L7P27,0,0
7,0_2,0_21079059,Parc des Sports,0,DT02,L7P27,0,0
7,0_3,0_31079059,Parc des Sports,0,DT02,L7P27,0,0
7,0_4,0_41079059,Parc des Sports,0,DT02,L7P27,0,0
7,0_5,0_51079059,Parc des Sports,0,DT02,L7P27,0,0
7,3_2,3_21079059,Parc des Sports,0,DT02,L7P27,0,0
7,1_6,1_61079015,Parc des Sports,0,DT02,L7P27,0,0
7,0_1,0_11079062,Parc des Sports,0,DT01,L7P27,0,0
7,0_2,0_21079062,Parc des Sports,0,DT01,L7P27,0,0
7,0_3,0_31079062,Parc des Sports,0,DT01,L7P27,0,0
7,0_4,0_41079062,Parc des Sports,0,DT01,L7P27,0,0
7,0_5,0_51079062,Parc des Sports,0,DT01,L7P27,0,0
7,3_2,3_21079062,Parc des Sports,0,DT01,L7P27,0,0
7,1_6,1_61079016,Parc des Sports,0,DT01,L7P27,0,0
7,0_1,0_11079063,Parc des Sports,0,DT02,L7P27,0,0
7,0_2,0_21079063,Parc des Sports,0,DT02,L7P27,0,0
7,0_3,0_31079063,Parc des Sports,0,DT02,L7P27,0,0
7,0_4,0_41079063,Parc des Sports,0,DT02,L7P27,0,0
7,0_5,0_51079063,Parc des Sports,0,DT02,L7P27,0,0
7,3_2,3_21079063,Parc des Sports,0,DT02,L7P27,0,0
7,1_6,1_61079017,Parc des Sports,0,DT02,L7P27,0,0
7,0_1,0_11079064,Parc des Sports,0,DT01,L7P27,0,0
7,0_2,0_21079064,Parc des Sports,0,DT01,L7P27,0,0
7,0_3,0_31079064,Parc des Sports,0,DT01,L7P27,0,0
7,0_4,0_41079064,Parc des Sports,0,DT01,L7P27,0,0
7,0_5,0_51079064,Parc des Sports,0,DT01,L7P27,0,0
7,3_2,3_21079064,Parc des Sports,0,DT01,L7P27,0,0
7,1_6,1_61079018,Parc des Sports,0,DT01,L7P27,0,0
7,0_1,0_11079065,Parc des Sports,0,DT02,L7P27,0,0
7,0_2,0_21079065,Parc des Sports,0,DT02,L7P27,0,0
7,0_3,0_31079065,Parc des Sports,0,DT02,L7P27,0,0
7,0_4,0_41079065,Parc des Sports,0,DT02,L7P27,0,0
7,0_5,0_51079065,Parc des Sports,0,DT02,L7P27,0,0
7,3_2,3_21079065,Parc des Sports,0,DT02,L7P27,0,0
7,1_6,1_61079019,Parc des Sports,0,DT02,L7P27,0,0
7,0_1,0_11079066,Parc des Sports,0,DT01,L7P27,0,0
7,0_2,0_21079066,Parc des Sports,0,DT01,L7P27,0,0
7,0_3,0_31079066,Parc des Sports,0,DT01,L7P27,0,0
7,0_4,0_41079066,Parc des Sports,0,DT01,L7P27,0,0
7,0_5,0_51079066,Parc des Sports,0,DT01,L7P27,0,0
7,3_2,3_21079066,Parc des Sports,0,DT01,L7P27,0,0
7,1_6,1_61079020,Parc des Sports,0,DT01,L7P27,0,0
7,0_1,0_11079067,Parc des Sports,0,DT02,L7P27,0,0
7,0_2,0_21079067,Parc des Sports,0,DT02,L7P27,0,0
7,0_3,0_31079067,Parc des Sports,0,DT02,L7P27,0,0
7,0_4,0_41079067,Parc des Sports,0,DT02,L7P27,0,0
7,0_5,0_51079067,Parc des Sports,0,DT02,L7P27,0,0
7,3_2,3_21079067,Parc des Sports,0,DT02,L7P27,0,0
7,1_6,1_61079021,Parc des Sports,0,DT02,L7P27,0,0
7,0_1,0_11079068,Parc des Sports,0,DT01,L7P27,0,0
7,0_2,0_21079068,Parc des Sports,0,DT01,L7P27,0,0
7,0_3,0_31079068,Parc des Sports,0,DT01,L7P27,0,0
7,0_4,0_41079068,Parc des Sports,0,DT01,L7P27,0,0
7,0_5,0_51079068,Parc des Sports,0,DT01,L7P27,0,0
7,3_2,3_21079068,Parc des Sports,0,DT01,L7P27,0,0
7,1_6,1_61079022,Parc des Sports,0,DT01,L7P27,0,0
7,0_1,0_11079069,Parc des Sports,0,DT02,L7P27,0,0
7,0_2,0_21079069,Parc des Sports,0,DT02,L7P27,0,0
7,0_3,0_31079069,Parc des Sports,0,DT02,L7P27,0,0
7,0_4,0_41079069,Parc des Sports,0,DT02,L7P27,0,0
7,0_5,0_51079069,Parc des Sports,0,DT02,L7P27,0,0
7,3_2,3_21079069,Parc des Sports,0,DT02,L7P27,0,0
7,1_6,1_61079023,Parc des Sports,0,DT02,L7P27,0,0
7,0_1,0_11079070,Parc des Sports,0,DT01,L7P27,0,0
7,0_2,0_21079070,Parc des Sports,0,DT01,L7P27,0,0
7,0_3,0_31079070,Parc des Sports,0,DT01,L7P27,0,0
7,0_4,0_41079070,Parc des Sports,0,DT01,L7P27,0,0
7,0_5,0_51079070,Parc des Sports,0,DT01,L7P27,0,0
7,3_2,3_21079070,Parc des Sports,0,DT01,L7P27,0,0
7,1_6,1_61079011,Parc des Sports,0,DT01,L7P27,0,0
7,0_1,0_11079061,Parc des Sports,0,DT02,L7P27,0,0
7,0_2,0_21079061,Parc des Sports,0,DT02,L7P27,0,0
7,0_3,0_31079061,Parc des Sports,0,DT02,L7P27,0,0
7,0_4,0_41079061,Parc des Sports,0,DT02,L7P27,0,0
7,0_5,0_51079061,Parc des Sports,0,DT02,L7P27,0,0
7,3_2,3_21079061,Parc des Sports,0,DT02,L7P27,0,0
7,1_6,1_61079014,Parc des Sports,0,DT02,L7P27,0,0
7,0_1,0_11079060,Diderot,1,DT01,L7P26,0,0
7,0_2,0_21079060,Diderot,1,DT01,L7P26,0,0
7,0_3,0_31079060,Diderot,1,DT01,L7P26,0,0
7,0_4,0_41079060,Diderot,1,DT01,L7P26,0,0
7,0_5,0_51079060,Diderot,1,DT01,L7P26,0,0
7,3_2,3_21079060,Diderot,1,DT01,L7P26,0,0
7,1_6,1_61079024,Diderot,1,DT01,L7P26,0,0
7,0_1,0_11079071,Diderot,1,DT02,L7P26,0,0
7,0_2,0_21079071,Diderot,1,DT02,L7P26,0,0
7,0_3,0_31079071,Diderot,1,DT02,L7P26,0,0
7,0_4,0_41079071,Diderot,1,DT02,L7P26,0,0
7,0_5,0_51079071,Diderot,1,DT02,L7P26,0,0
7,1_6,1_61079025,Diderot,1,DT02,L7P26,0,0
7,3_2,3_21079071,Diderot,1,DT02,L7P26,0,0
7,0_1,0_11079072,Diderot,1,DT01,L7P26,0,0
7,0_2,0_21079072,Diderot,1,DT01,L7P26,0,0
7,0_3,0_31079072,Diderot,1,DT01,L7P26,0,0
7,0_4,0_41079072,Diderot,1,DT01,L7P26,0,0
7,0_5,0_51079072,Diderot,1,DT01,L7P26,0,0
7,1_6,1_61079026,Diderot,1,DT01,L7P26,0,0
7,3_2,3_21079072,Diderot,1,DT01,L7P26,0,0
7,0_1,0_11079073,Diderot,1,DT02,L7P26,0,0
7,0_2,0_21079073,Diderot,1,DT02,L7P26,0,0
7,0_3,0_31079073,Diderot,1,DT02,L7P26,0,0
7,0_4,0_41079073,Diderot,1,DT02,L7P26,0,0
7,0_5,0_51079073,Diderot,1,DT02,L7P26,0,0
7,1_6,1_61079027,Diderot,1,DT02,L7P26,0,0
7,3_2,3_21079073,Diderot,1,DT02,L7P26,0,0
7,0_1,0_11079074,Diderot,1,DT01,L7P26,0,0
7,0_2,0_21079074,Diderot,1,DT01,L7P26,0,0
7,0_3,0_31079074,Diderot,1,DT01,L7P26,0,0
7,0_4,0_41079074,Diderot,1,DT01,L7P26,0,0
7,0_5,0_51079074,Diderot,1,DT01,L7P26,0,0
7,3_2,3_21079074,Diderot,1,DT01,L7P26,0,0
7,1_6,1_61079028,Diderot,1,DT01,L7P26,0,0
7,0_1,0_11079075,Diderot,1,DT02,L7P26,0,0
7,0_2,0_21079075,Diderot,1,DT02,L7P26,0,0
7,0_3,0_31079075,Diderot,1,DT02,L7P26,0,0
7,0_4,0_41079075,Diderot,1,DT02,L7P26,0,0
7,0_5,0_51079075,Diderot,1,DT02,L7P26,0,0
7,1_6,1_61079029,Diderot,1,DT02,L7P26,0,0
7,3_2,3_21079075,Diderot,1,DT02,L7P26,0,0
7,0_1,0_11079076,Diderot,1,DT01,L7P26,0,0
7,0_2,0_21079076,Diderot,1,DT01,L7P26,0,0
7,0_3,0_31079076,Diderot,1,DT01,L7P26,0,0
7,0_4,0_41079076,Diderot,1,DT01,L7P26,0,0
7,0_5,0_51079076,Diderot,1,DT01,L7P26,0,0
7,3_2,3_21079076,Diderot,1,DT01,L7P26,0,0
7,1_6,1_61079030,Diderot,1,DT01,L7P26,0,0
7,0_1,0_11079077,Diderot,1,DT02,L7P26,0,0
7,0_2,0_21079077,Diderot,1,DT02,L7P26,0,0
7,0_3,0_31079077,Diderot,1,DT02,L7P26,0,0
7,0_4,0_41079077,Diderot,1,DT02,L7P26,0,0
7,0_5,0_51079077,Diderot,1,DT02,L7P26,0,0
7,3_2,3_21079077,Diderot,1,DT02,L7P26,0,0
7,1_6,1_61079031,Diderot,1,DT02,L7P26,0,0
7,0_1,0_11079078,Diderot,1,DT01,L7P26,0,0
7,0_2,0_21079078,Diderot,1,DT01,L7P26,0,0
7,0_3,0_31079078,Diderot,1,DT01,L7P26,0,0
7,0_4,0_41079078,Diderot,1,DT01,L7P26,0,0
7,0_5,0_51079078,Diderot,1,DT01,L7P26,0,0
7,3_2,3_21079078,Diderot,1,DT01,L7P26,0,0
7,1_6,1_61079032,Diderot,1,DT01,L7P26,0,0
7,0_1,0_11079079,Diderot,1,DT02,L7P26,0,0
7,0_2,0_21079079,Diderot,1,DT02,L7P26,0,0
7,0_3,0_31079079,Diderot,1,DT02,L7P26,0,0
7,0_4,0_41079079,Diderot,1,DT02,L7P26,0,0
7,0_5,0_51079079,Diderot,1,DT02,L7P26,0,0
7,3_2,3_21079079,Diderot,1,DT02,L7P26,0,0
7,1_6,1_61079012,Diderot,1,DT02,L7P26,0,0
7,0_1,0_11079080,Diderot,1,DT01,L7P26,0,0
7,0_2,0_21079080,Diderot,1,DT01,L7P26,0,0
7,0_3,0_31079080,Diderot,1,DT01,L7P26,0,0
7,0_4,0_41079080,Diderot,1,DT01,L7P26,0,0
7,0_5,0_51079080,Diderot,1,DT01,L7P26,0,0
7,3_2,3_21079080,Diderot,1,DT01,L7P26,0,0
7,1_6,1_61079013,Diderot,1,DT01,L7P26,0,0
8,0_1,0_11079455,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_2,0_21079455,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_3,0_31079455,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_4,0_41079455,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_5,0_51079455,Catalogne Brasserie,0,ST05,L8P17,0,0
8,3_2,3_21079455,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_1,0_11079456,Catalogne Brasserie,0,DH01,L8P17,0,0
8,0_2,0_21079456,Catalogne Brasserie,0,DH01,L8P17,0,0
8,0_3,0_31079456,Catalogne Brasserie,0,DH01,L8P17,0,0
8,0_4,0_41079456,Catalogne Brasserie,0,DH01,L8P17,0,0
8,0_5,0_51079456,Catalogne Brasserie,0,DH01,L8P17,0,0
8,3_2,3_21079456,Catalogne Brasserie,0,DH01,L8P17,0,0
8,0_1,0_11079457,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_2,0_21079457,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_3,0_31079457,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_4,0_41079457,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_5,0_51079457,Catalogne Brasserie,0,ST05,L8P17,0,0
8,3_2,3_21079457,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_1,0_11079458,Catalogne Brasserie,0,DH01,L8P17,0,0
8,0_2,0_21079458,Catalogne Brasserie,0,DH01,L8P17,0,0
8,0_3,0_31079458,Catalogne Brasserie,0,DH01,L8P17,0,0
8,0_4,0_41079458,Catalogne Brasserie,0,DH01,L8P17,0,0
8,0_5,0_51079458,Catalogne Brasserie,0,DH01,L8P17,0,0
8,3_2,3_21079458,Catalogne Brasserie,0,DH01,L8P17,0,0
8,0_1,0_11079465,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_2,0_21079465,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_3,0_31079465,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_4,0_41079465,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_5,0_51079465,Catalogne Brasserie,0,ST05,L8P17,0,0
8,3_2,3_21079465,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_1,0_11079466,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_2,0_21079466,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_3,0_31079466,Catalogne Brasserie,0,ST05,L8P17,0,0
8,0_4,0_41079466,Catalogne Brasserie,0,ST05,L8P17,0,0
